gb|M37839.2|+|928-2073|MIR-1 [Klebsiella pneumoniae]	gb|AAD22636.1|+|MIR-1 [Klebsiella pneumoniae]
gb|EF417572.2|+|30-1175|MIR-4 [Escherichia coli]	gb|ABN69112.2|+|MIR-4 [Escherichia coli]
gb|AY227752.1|+|89-1234|MIR-2 [Enterobacter cloacae]	gb|AAO42602.1|+|MIR-2 [Enterobacter cloacae]
gb|AY743435.1|+|14-1159|MIR-3 [Enterobacter cloacae]	gb|AAU95779.1|+|MIR-3 [Enterobacter cloacae]
gb|KP050484.1|+|1-1146|MIR-5 [Enterobacter asburiae]	gb|AJO16037.1|+|MIR-5 [Enterobacter asburiae]
gb|JQ664733.1|+|1-1146|MIR-6 [Enterobacter cloacae]	gb|AFJ79785.1|+|MIR-6 [Enterobacter cloacae]
gb|NG_049308.1|+|101-1246|MIR-7 [Enterobacter cloacae complex]	gb|WP_045409557.1|+|MIR-7 [Enterobacter cloacae complex]
gb|KM087860.1|+|1-1146|MIR-9 [Enterobacter asburiae]	gb|AIT76113.1|+|MIR-9 [Enterobacter asburiae]
gb|KM087858.1|+|1-1146|MIR-10 [Enterobacter asburiae]	gb|AIT76111.1|+|MIR-10 [Enterobacter asburiae]
gb|KM087859.1|+|1-1146|MIR-11 [Enterobacter cloacae]	gb|AIT76112.1|+|MIR-11 [Enterobacter cloacae]
gb|KM087863.1|+|1-1146|MIR-12 [Enterobacter cloacae]	gb|AIT76116.1|+|MIR-12 [Enterobacter cloacae]
gb|KM087862.1|+|1-1146|MIR-13 [Enterobacter asburiae]	gb|AIT76115.1|+|MIR-13 [Enterobacter asburiae]
gb|KM087864.1|+|1-1146|MIR-14 [Enterobacter asburiae]	gb|AIT76117.1|+|MIR-14 [Enterobacter asburiae]
gb|KM087851.1|+|1-1146|MIR-15 [Enterobacter kobei]	gb|AIT76104.1|+|MIR-15 [Enterobacter kobei]
gb|KM087861.1|+|1-1146|MIR-16 [Enterobacter asburiae]	gb|AIT76114.1|+|MIR-16 [Enterobacter asburiae]
gb|D13304.2|+|233-1381|MOX-1 [Klebsiella pneumoniae]	gb|BAA02563.2|+|MOX-1 [Klebsiella pneumoniae]
gb|AJ276453.1|+|4620-5768|MOX-2 [Klebsiella pneumoniae]	gb|CAB82578.1|+|MOX-2 [Klebsiella pneumoniae]
gb|FJ262599.1|+|1-1149|MOX-4 [Aeromonas caviae]	gb|ACI89425.1|+|MOX-4 [Aeromonas caviae]
gb|GQ152601.1|+|1-1152|MOX-6 [Aeromonas caviae]	gb|ACS44784.1|+|MOX-6 [Aeromonas caviae]
gb|EU515248.1|+|1-1149|MOX-3 [Aeromonas sp. HCUZ 2422275]	gb|ACA30419.1|+|MOX-3 [Aeromonas sp. HCUZ 2422275]
gb|GQ152600.1|+|1-1152|MOX-5 [Aeromonas caviae]	gb|ACS44783.1|+|MOX-5 [Aeromonas caviae]
gb|GQ152602.1|+|1-1152|MOX-7 [Aeromonas caviae]	gb|ACS44785.1|+|MOX-7 [Aeromonas caviae]
gb|JX173956.1|+|1-1152|MOX-8 [Aeromonas caviae]	gb|AGH56079.1|+|MOX-8 [Aeromonas caviae]
gb|KJ746495.1|+|1421-2572|MOX-9 [Citrobacter freundii]	gb|AIG22447.1|+|MOX-9 [Citrobacter freundii]
gb|AJ223604.1|+|1485-2225|IMP-1 [Pseudomonas aeruginosa]	gb|CAA11471.1|+|IMP-1 [Pseudomonas aeruginosa]
gb|AJ243491.1|+|1-741|IMP-2 [Acinetobacter baumannii]	gb|CAB94707.1|+|IMP-2 [Acinetobacter baumannii]
gb|AB010417.1|+|1-741|IMP-3 [Shigella flexneri]	gb|BAA77393.1|+|IMP-3 [Shigella flexneri]
gb|AF244145.1|+|1-741|IMP-4 [Acinetobacter baumannii]	gb|AAK13078.1|+|IMP-4 [Acinetobacter baumannii]
gb|AF290912.1|+|1-741|IMP-5 [Acinetobacter baumannii]	gb|AAK27847.1|+|IMP-5 [Acinetobacter baumannii]
gb|AB040994.1|+|1-741|IMP-6 [Serratia marcescens]	gb|BAB15941.1|+|IMP-6 [Serratia marcescens]
gb|AF318077.1|+|1148-1888|IMP-7 [Pseudomonas aeruginosa]	gb|AAK12087.1|+|IMP-7 [Pseudomonas aeruginosa]
gb|AF322577.2|+|2082-2822|IMP-8 [Klebsiella pneumoniae]	gb|AAK13430.1|+|IMP-8 [Klebsiella pneumoniae]
gb|KC543497.1|-|457140-457877|IMP-9 [Pseudomonas aeruginosa]	gb|AAK59385.1|+|IMP-9 [Pseudomonas aeruginosa]
gb|AB074433.1|+|17-757|IMP-10 [Pseudomonas aeruginosa]	gb|BAB72069.1|+|IMP-10 [Pseudomonas aeruginosa]
gb|AB074436.1|+|17-754|IMP-11 [Acinetobacter baumannii]	gb|BAB72072.1|+|IMP-11 [Acinetobacter baumannii]
gb|AJ420864.1|+|156-896|IMP-12 [Pseudomonas putida]	gb|CAD12765.1|+|IMP-12 [Pseudomonas putida]
gb|AJ550807.1|+|2243-2983|IMP-13 [Pseudomonas aeruginosa]	gb|CAD80251.1|+|IMP-13 [Pseudomonas aeruginosa]
gb|AY553332.1|+|114-854|IMP-14 [Pseudomonas aeruginosa]	gb|AAT49068.1|+|IMP-14 [Pseudomonas aeruginosa]
gb|AY553333.1|+|114-854|IMP-15 [Pseudomonas aeruginosa]	gb|AAT49070.1|+|IMP-15 [Pseudomonas aeruginosa]
gb|AJ584652.1|+|1044-1784|IMP-16 [Pseudomonas aeruginosa]	gb|CAE48334.1|+|IMP-16 [Pseudomonas aeruginosa]
gb|NG_049180.1|+|101-841|IMP-17 [Pseudomonas aeruginosa]	gb|WP_063860577.1|+|IMP-17 [Pseudomonas aeruginosa]
gb|JN596991.1|+|483-1223|IMP-18 [Pseudomonas aeruginosa]	gb|AEQ73520.1|+|IMP-18 [Pseudomonas aeruginosa]
gb|EF118171.1|+|3182-3922|IMP-19 [Aeromonas caviae]	gb|ABM67078.1|+|IMP-19 [Aeromonas caviae]
gb|AB196988.1|+|1-741|IMP-20 [Pseudomonas aeruginosa]	gb|BAD81061.1|+|IMP-20 [Pseudomonas aeruginosa]
gb|AB204557.1|+|1-738|IMP-21 [Pseudomonas aeruginosa]	gb|BAD89802.1|+|IMP-21 [Pseudomonas aeruginosa]
gb|DQ361087.2|+|357-1097|IMP-22 [Pseudomonas fluorescens]	gb|ABC88434.1|+|IMP-22 [Pseudomonas fluorescens]
gb|NG_049187.1|+|1-741|IMP-23 [Citrobacter freundii]	gb|WP_063860582.1|+|IMP-23 [Citrobacter freundii]
gb|EF192154.1|+|1-741|IMP-24 [Serratia marcescens]	gb|ABM68358.1|+|IMP-24 [Serratia marcescens]
gb|EU541448.1|+|1-741|IMP-25 [Pseudomonas aeruginosa]	gb|ACB41775.1|+|IMP-25 [Pseudomonas aeruginosa]
gb|GU045307.1|+|101-841|IMP-26 [Pseudomonas aeruginosa]	gb|ACY01749.1|+|IMP-26 [Pseudomonas aeruginosa]
gb|JF894248.1|+|1-741|IMP-27 [Proteus mirabilis]	gb|AEH41427.1|+|IMP-27 [Proteus mirabilis]
gb|JQ407409.1|+|1169-1909|IMP-28 [Klebsiella oxytoca]	gb|AFG73659.1|+|IMP-28 [Klebsiella oxytoca]
gb|JQ041634.1|+|1123-1863|IMP-29 [Pseudomonas aeruginosa]	gb|AFG25462.1|+|IMP-29 [Pseudomonas aeruginosa]
gb|DQ522237.1|+|1076-1816|IMP-30 [Pseudomonas aeruginosa]	gb|ABF70513.1|+|IMP-30 [Pseudomonas aeruginosa]
gb|KF148593.1|+|1-738|IMP-31 [Pseudomonas aeruginosa]	gb|AGS82587.1|+|IMP-31 [Pseudomonas aeruginosa]
gb|JQ002629.1|+|114-854|IMP-32 [Klebsiella pneumoniae]	gb|AFR33816.1|+|IMP-32 [Klebsiella pneumoniae]
gb|JN848782.2|+|1828-2568|IMP-33 [Pseudomonas aeruginosa]	gb|AEU17778.1|+|IMP-33 [Pseudomonas aeruginosa]
gb|AB715422.2|+|27226-27966|IMP-34 [Klebsiella oxytoca]	gb|BAP75826.1|+|IMP-34 [Klebsiella oxytoca]
gb|JF816544.1|+|1-741|IMP-35 [Pseudomonas aeruginosa]	gb|AFO59566.1|+|IMP-35 [Pseudomonas aeruginosa]
gb|JX131372.1|+|97-843|IMP-37 [Pseudomonas aeruginosa]	gb|AFP97028.1|+|IMP-37 [Pseudomonas aeruginosa]
gb|HQ875573.1|+|1-741|IMP-38 [Klebsiella pneumoniae]	gb|AEN75249.1|+|IMP-38 [Klebsiella pneumoniae]
gb|NG_064724.1|+|1-741|IMP-39 [Pseudomonas aeruginosa]	gb|WP_136512068.1|+|IMP-39 [Pseudomonas aeruginosa]
gb|AB753457.1|+|1-741|IMP-40 [Pseudomonas aeruginosa]	gb|BAM62794.1|+|IMP-40 [Pseudomonas aeruginosa]
gb|AB753458.1|+|1-738|IMP-41 [Pseudomonas aeruginosa]	gb|BAM62795.1|+|IMP-41 [Pseudomonas aeruginosa]
gb|AB753456.1|+|1-741|IMP-42 [Acinetobacter soli]	gb|BAM62793.1|+|IMP-42 [Acinetobacter soli]
gb|AB777500.1|+|2035-2775|IMP-43 [Pseudomonas aeruginosa]	gb|BAM98935.1|+|IMP-43 [Pseudomonas aeruginosa]
gb|AB777501.1|+|1399-2136|IMP-44 [Pseudomonas aeruginosa]	gb|BAM98942.1|+|IMP-44 [Pseudomonas aeruginosa]
gb|KJ510410.1|+|5741-6478|IMP-45 [Pseudomonas aeruginosa]	gb|AIA58910.1|+|IMP-45 [Pseudomonas aeruginosa]
gb|NG_064725.1|+|1-726|IMP-46 [Pseudomonas putida]	gb|WP_136512069.1|+|IMP-46 [Pseudomonas putida]
gb|KM087857.1|+|1-741|IMP-48 [Pseudomonas aeruginosa]	gb|AIT76110.1|+|IMP-48 [Pseudomonas aeruginosa]
gb|AF313471.1|+|1422-2288|CARB-1 [Pseudomonas aeruginosa]	gb|AAK96394.1|+|CARB-1 [Pseudomonas aeruginosa]
gb|M69058.1|+|146-1012|CARB-2 [Pseudomonas aeruginosa]	gb|AAA25741.1|+|CARB-2 [Pseudomonas aeruginosa]
gb|S46063.1|+|122-1036|CARB-3 [Pseudomonas aeruginosa]	gb|AAB19430.2|+|CARB-3 [Pseudomonas aeruginosa]
gb|U14749.1|+|691-1557|CARB-4 [Pseudomonas aeruginosa]	gb|AAC09012.1|+|CARB-4 [Pseudomonas aeruginosa]
gb|AF135373.1|+|12-908|CARB-5 [Acinetobacter calcoaceticus subsp. anitratus]	gb|AAF61417.1|+|CARB-5 [Acinetobacter calcoaceticus subsp. anitratus]
gb|AF030945.1|+|96-962|CARB-6 [Vibrio cholerae]	gb|AAD19217.1|+|CARB-6 [Vibrio cholerae]
gb|AF409092.1|+|888-1754|CARB-7 [Vibrio cholerae non-O1/non-O139]	gb|AAM74565.1|+|CARB-7 [Vibrio cholerae non-O1/non-O139]
gb|AY178993.1|+|575-1471|CARB-8 [Oligella urethralis]	gb|AAO59455.1|+|CARB-8 [Oligella urethralis]
gb|AY248038.1|+|2073-2939|CARB-9 [Vibrio cholerae non-O1/non-O139]	gb|AAP22374.1|+|CARB-9 [Vibrio cholerae non-O1/non-O139]
gb|EU850412.1|+|2270-3166|CARB-10 [Acinetobacter baumannii]	gb|ACJ61335.1|+|CARB-10 [Acinetobacter baumannii]
gb|D13210.1|+|232-1098|CARB-12 [Proteus mirabilis]	gb|BAA02497.1|+|CARB-12 [Proteus mirabilis]
gb|JQ364968.1|+|3333-4229|CARB-14 [Acinetobacter baumannii]	gb|AFI72872.1|+|CARB-14 [Acinetobacter baumannii]
gb|KJ934265.1|+|1-852|CARB-17 [Vibrio parahaemolyticus]	gb|AIL92326.1|+|CARB-17 [Vibrio parahaemolyticus]
gb|HF953351.1|-|2462-3358|CARB-16 [Psychrobacter maritimus]	gb|CCW43444.1|+|CARB-16 [Psychrobacter maritimus]
gb|AF099139.1|+|506-1225|IND-1 [Chryseobacterium indologenes]	gb|AAD20273.1|+|IND-1 [Chryseobacterium indologenes]
gb|AF219127.1|+|1-732|IND-2 [Chryseobacterium indologenes]	gb|AAG29757.1|+|IND-2 [Chryseobacterium indologenes]
gb|AF219130.1|+|1-732|IND-2a [Chryseobacterium indologenes]	gb|AAG29760.1|+|IND-2a [Chryseobacterium indologenes]
gb|AF219131.2|+|1-720|IND-3 [Chryseobacterium indologenes]	gb|AAG29761.2|+|IND-3 [Chryseobacterium indologenes]
gb|AF219135.2|+|1-729|IND-4 [Chryseobacterium indologenes]	gb|AAG29765.2|+|IND-4 [Chryseobacterium indologenes]
gb|AY504627.1|+|1-720|IND-5 [Chryseobacterium indologenes]	gb|AAS78754.1|+|IND-5 [Chryseobacterium indologenes]
gb|AM087455.2|+|292-1011|IND-6 [Chryseobacterium indologenes]	gb|CAJ32373.2|+|IND-6 [Chryseobacterium indologenes]
gb|AB529520.1|+|1-720|IND-7 [Chryseobacterium indologenes]	gb|BAJ05825.1|+|IND-7 [Chryseobacterium indologenes]
gb|GU186044.1|+|40-759|IND-8 [Chryseobacterium indologenes]	gb|ACZ65152.1|+|IND-8 [Chryseobacterium indologenes]
gb|GU186045.1|+|35-754|IND-9 [Chryseobacterium indologenes]	gb|ACZ65153.1|+|IND-9 [Chryseobacterium indologenes]
gb|GU206353.1|+|19-738|IND-10 [Chryseobacterium indologenes]	gb|ADA13241.1|+|IND-10 [Chryseobacterium indologenes]
gb|HM245379.1|+|57-788|IND-11 [Chryseobacterium indologenes]	gb|ADK25050.1|+|IND-11 [Chryseobacterium indologenes]
gb|HM245380.1|+|28-759|IND-12 [Chryseobacterium indologenes]	gb|ADK25051.1|+|IND-12 [Chryseobacterium indologenes]
gb|HM367709.1|+|8-727|IND-14 [Chryseobacterium indologenes]	gb|ADK38716.1|+|IND-14 [Chryseobacterium indologenes]
gb|AB563173.1|+|33-764|IND-15 [Chryseobacterium indologenes]	gb|BAJ14288.1|+|IND-15 [Chryseobacterium indologenes]
gb|AF317511.1|+|188-988|VIM-1 [Pseudomonas aeruginosa]	gb|AAN63496.1|+|VIM-1 [Pseudomonas aeruginosa]
gb|EF614235.1|+|2949-3749|VIM-2 [Pseudomonas aeruginosa]	gb|ABR10840.1|+|VIM-2 [Pseudomonas aeruginosa]
gb|AF300454.1|+|1-801|VIM-3 [Pseudomonas aeruginosa]	gb|AAG27703.1|+|VIM-3 [Pseudomonas aeruginosa]
gb|AM087411.1|+|128-928|VIM-4 [Pseudomonas aeruginosa]	gb|CAJ32502.1|+|VIM-4 [Pseudomonas aeruginosa]
gb|AY144612.1|+|1-801|VIM-5 [Klebsiella pneumoniae]	gb|AAN52134.1|+|VIM-5 [Klebsiella pneumoniae]
gb|AY165025.1|+|1-801|VIM-6 [Pseudomonas putida]	gb|AAN84550.1|+|VIM-6 [Pseudomonas putida]
gb|AJ536835.1|+|150-947|VIM-7 [Pseudomonas aeruginosa]	gb|CAD61201.1|+|VIM-7 [Pseudomonas aeruginosa]
gb|AY524987.1|+|1-801|VIM-8 [Pseudomonas aeruginosa]	gb|AAS13759.1|+|VIM-8 [Pseudomonas aeruginosa]
gb|AY524988.1|+|1-801|VIM-9 [Pseudomonas aeruginosa]	gb|AAS13760.1|+|VIM-9 [Pseudomonas aeruginosa]
gb|AY524989.1|+|1-801|VIM-10 [Pseudomonas aeruginosa]	gb|AAS13761.1|+|VIM-10 [Pseudomonas aeruginosa]
gb|AY605049.2|+|128-928|VIM-11 [Pseudomonas aeruginosa]	gb|AAT36613.1|+|VIM-11 [Pseudomonas aeruginosa]
gb|DQ143913.1|+|1775-2575|VIM-12 [Klebsiella pneumoniae]	gb|AAZ73123.1|+|VIM-12 [Klebsiella pneumoniae]
gb|DQ365886.1|+|1-801|VIM-13 [Pseudomonas aeruginosa]	gb|ABC94518.1|+|VIM-13 [Pseudomonas aeruginosa]
gb|AY635904.1|+|1-801|VIM-14 [Pseudomonas aeruginosa]	gb|AAT48653.1|+|VIM-14 [Pseudomonas aeruginosa]
gb|EU419745.1|+|1-801|VIM-15 [Pseudomonas aeruginosa]	gb|ACB54702.1|+|VIM-15 [Pseudomonas aeruginosa]
gb|EU419746.1|+|1-801|VIM-16 [Pseudomonas aeruginosa]	gb|ACB54703.1|+|VIM-16 [Pseudomonas aeruginosa]
gb|EU118148.2|+|1011-1811|VIM-17 [Pseudomonas aeruginosa]	gb|ABW90721.1|+|VIM-17 [Pseudomonas aeruginosa]
gb|AM778091.1|+|27-815|VIM-18 [Pseudomonas aeruginosa]	gb|CAO83029.1|+|VIM-18 [Pseudomonas aeruginosa]
gb|FJ822963.1|+|1-801|VIM-19 [Escherichia coli]	gb|ACY29468.1|+|VIM-19 [Escherichia coli]
gb|GQ414736.1|+|1-801|VIM-20 [Pseudomonas aeruginosa]	gb|ACV13198.1|+|VIM-20 [Pseudomonas aeruginosa]
gb|GQ242167.1|+|1-801|VIM-23 [Enterobacter cloacae]	gb|ACT33323.1|+|VIM-23 [Enterobacter cloacae]
gb|HM855205.1|+|1-801|VIM-24 [Klebsiella pneumoniae]	gb|ADL27533.1|+|VIM-24 [Klebsiella pneumoniae]
gb|HM750249.1|+|91-891|VIM-25 [Proteus mirabilis]	gb|ADO50679.1|+|VIM-25 [Proteus mirabilis]
gb|FR748153.1|+|260-1060|VIM-26 [Klebsiella pneumoniae]	gb|CBY80143.1|+|VIM-26 [Klebsiella pneumoniae]
gb|HQ858608.1|+|1-801|VIM-27 [Klebsiella pneumoniae]	gb|ADX78234.1|+|VIM-27 [Klebsiella pneumoniae]
gb|JF900599.1|+|1-801|VIM-28 [Pseudomonas aeruginosa]	gb|AEI25539.1|+|VIM-28 [Pseudomonas aeruginosa]
gb|JX311308.1|+|1-801|VIM-29 [Escherichia coli]	gb|AFP99885.1|+|VIM-29 [Escherichia coli]
gb|JN129451.1|+|88-888|VIM-30 [Pseudomonas aeruginosa]	gb|AET05999.1|+|VIM-30 [Pseudomonas aeruginosa]
gb|JN982330.1|+|246-1046|VIM-31 [Enterobacter cloacae]	gb|AFK24647.1|+|VIM-31 [Enterobacter cloacae]
gb|JN676230.2|+|1550-2350|VIM-32 [Klebsiella oxytoca]	gb|AEZ49857.1|+|VIM-32 [Klebsiella oxytoca]
gb|JX258134.1|+|1-801|VIM-33 [Klebsiella pneumoniae]	gb|AFP99175.1|+|VIM-33 [Klebsiella pneumoniae]
gb|JX013656.1|+|1-801|VIM-34 [Klebsiella pneumoniae]	gb|AFN88953.1|+|VIM-34 [Klebsiella pneumoniae]
gb|JX982634.1|+|1-801|VIM-35 [Klebsiella oxytoca]	gb|AGC50805.1|+|VIM-35 [Klebsiella oxytoca]
gb|JX982635.1|+|1-801|VIM-36 [Pseudomonas aeruginosa]	gb|AGC50806.1|+|VIM-36 [Pseudomonas aeruginosa]
gb|JX982636.1|+|1-801|VIM-37 [Pseudomonas aeruginosa]	gb|AGC50807.1|+|VIM-37 [Pseudomonas aeruginosa]
gb|KC469971.2|+|1-801|VIM-38 [Pseudomonas aeruginosa]	gb|AGE83081.2|+|VIM-38 [Pseudomonas aeruginosa]
gb|KF131539.1|+|1-801|VIM-39 [Klebsiella pneumoniae]	gb|AGS82586.1|+|VIM-39 [Klebsiella pneumoniae]
gb|NG_050368.1|+|1-801|VIM-40 [Enterobacter cloacae]	gb|WP_063865190.1|+|VIM-40 [Enterobacter cloacae]
gb|NG_050369.1|+|1-801|VIM-41 [Pseudomonas aeruginosa]	gb|WP_063865191.1|+|VIM-41 [Pseudomonas aeruginosa]
gb|AY034847.1|+|6-887|KPC-2 [Klebsiella pneumoniae]	gb|AAK70220.1|+|KPC-2 [Klebsiella pneumoniae]
gb|AF395881.1|+|1-882|KPC-3 [Klebsiella pneumoniae]	gb|AAL05630.1|+|KPC-3 [Klebsiella pneumoniae]
gb|EU447304.1|+|15-896|KPC-4 [Klebsiella pneumoniae]	gb|ACA34343.1|+|KPC-4 [Klebsiella pneumoniae]
gb|EU400222.2|+|2160-3041|KPC-5 [Pseudomonas aeruginosa]	gb|ABY91240.1|+|KPC-5 [Pseudomonas aeruginosa]
gb|EU555534.1|+|1-882|KPC-6 [Klebsiella pneumoniae]	gb|ACB71165.1|+|KPC-6 [Klebsiella pneumoniae]
gb|EU729727.1|+|1-882|KPC-7 [Klebsiella pneumoniae]	gb|ACE62798.1|+|KPC-7 [Klebsiella pneumoniae]
gb|FJ234412.1|+|1-882|KPC-8 [Klebsiella pneumoniae]	gb|ACI95258.1|+|KPC-8 [Klebsiella pneumoniae]
gb|FJ624872.1|+|3-854|KPC-9 [Escherichia coli] Partial	gb|ACM91559.1|+|KPC-9 [Escherichia coli] Partial
gb|GQ140348.1|+|1-882|KPC-10 [Acinetobacter baumannii]	gb|ACS35345.1|+|KPC-10 [Acinetobacter baumannii]
gb|HM066995.1|+|1-882|KPC-11 [Klebsiella pneumoniae]	gb|ADH95186.1|+|KPC-11 [Klebsiella pneumoniae]
gb|HQ641421.1|+|1-882|KPC-12 [Klebsiella pneumoniae]	gb|ADZ75467.1|+|KPC-12 [Klebsiella pneumoniae]
gb|HQ342889.1|+|1-882|KPC-13 [Enterobacter cloacae]	gb|AEA73284.1|+|KPC-13 [Enterobacter cloacae]
gb|JX524191.1|+|396-1271|KPC-14 [Klebsiella pneumoniae]	gb|AFV48348.1|+|KPC-14 [Klebsiella pneumoniae]
gb|KC433553.1|+|1-882|KPC-15 [Klebsiella pneumoniae]	gb|AGF70638.1|+|KPC-15 [Klebsiella pneumoniae]
gb|KC465199.1|+|1-882|KPC-16 [Klebsiella pneumoniae]	gb|AGJ01153.1|+|KPC-16 [Klebsiella pneumoniae]
gb|KC465200.1|+|1-882|KPC-17 [Klebsiella pneumoniae]	gb|AGJ01154.1|+|KPC-17 [Klebsiella pneumoniae]
gb|KP681699.1|+|1-882|KPC-18 [Escherichia coli]	gb|AKO63215.1|+|KPC-18 [Escherichia coli]
gb|KJ775801.1|+|1-882|KPC-19 [Klebsiella pneumoniae subsp. pneumoniae]	gb|AIH07017.1|+|KPC-19 [Klebsiella pneumoniae subsp. pneumoniae]
gb|AF156486.1|+|1332-2195|GES-1 [Klebsiella pneumoniae]	gb|AAF27723.1|+|GES-1 [Klebsiella pneumoniae]
gb|AF326355.1|+|1-864|GES-2 [Pseudomonas aeruginosa]	gb|AAK58421.1|+|GES-2 [Pseudomonas aeruginosa]
gb|AB113580.1|+|1330-2193|GES-3 [Klebsiella pneumoniae]	gb|BAD06399.1|+|GES-3 [Klebsiella pneumoniae]
gb|AB116260.1|+|1330-2193|GES-4 [Klebsiella pneumoniae]	gb|BAD08689.1|+|GES-4 [Klebsiella pneumoniae]
gb|AY494717.1|+|1-864|GES-5 [Escherichia coli]	gb|AAR97270.1|+|GES-5 [Escherichia coli]
gb|AY494718.1|+|1-864|GES-6 [Klebsiella pneumoniae]	gb|AAR97271.1|+|GES-6 [Klebsiella pneumoniae]
gb|AY260546.3|+|4478-5341|GES-7 [Escherichia coli]	gb|AAP22974.1|+|GES-7 [Escherichia coli]
gb|AF329699.1|+|373-1236|GES-8 [Pseudomonas aeruginosa]	gb|AAK18183.1|+|GES-8 [Pseudomonas aeruginosa]
gb|AY920928.1|+|2690-3553|GES-9 [Pseudomonas aeruginosa]	gb|AAY43207.1|+|GES-9 [Pseudomonas aeruginosa]
gb|FJ820124.1|+|1124-1987|GES-10 [uncultured bacterium]	gb|ACS73598.1|+|GES-10 [uncultured bacterium]
gb|FJ854362.1|+|702-1565|GES-11 [Acinetobacter baumannii]	gb|ACS44714.1|+|GES-11 [Acinetobacter baumannii]
gb|FN554543.1|+|1-864|GES-12 [Acinetobacter baumannii]	gb|CBG22732.1|+|GES-12 [Acinetobacter baumannii]
gb|GU169702.1|+|609-1472|GES-13 [Pseudomonas aeruginosa]	gb|ACZ54536.1|+|GES-13 [Pseudomonas aeruginosa]
gb|GU207844.1|+|1-864|GES-14 [Acinetobacter baumannii]	gb|ADC91899.1|+|GES-14 [Acinetobacter baumannii]
gb|GU208678.1|+|1-864|GES-15 [Pseudomonas aeruginosa]	gb|ACZ98826.1|+|GES-15 [Pseudomonas aeruginosa]
gb|HM173356.1|+|512-1375|GES-16 [Serratia marcescens]	gb|ADJ94120.1|+|GES-16 [Serratia marcescens]
gb|HQ874631.1|+|1-864|GES-17 [Escherichia coli]	gb|ADZ48685.1|+|GES-17 [Escherichia coli]
gb|JQ028729.1|+|1-864|GES-18 [Pseudomonas aeruginosa]	gb|AEX59144.1|+|GES-18 [Pseudomonas aeruginosa]
gb|JN596280.1|+|1919-2782|GES-19 [Escherichia coli]	gb|AEZ05107.1|+|GES-19 [Escherichia coli]
gb|JN596280.1|+|2848-3711|GES-20 [Escherichia coli]	gb|AEZ05108.1|+|GES-20 [Escherichia coli]
gb|JQ772478.1|+|141-1004|GES-21 [uncultured bacterium]	gb|AFK80745.1|+|GES-21 [uncultured bacterium]
gb|JX023441.1|+|38-901|GES-22 [Acinetobacter baumannii]	gb|AFU25739.1|+|GES-22 [Acinetobacter baumannii]
gb|KF179354.1|+|1-861|GES-23 [Pseudomonas aeruginosa] Partial	gb|AGT20529.1|+|GES-23 [Pseudomonas aeruginosa] Partial
gb|AB901141.1|+|1-864|GES-24 [Acinetobacter baumannii]	gb|BAP75641.1|+|GES-24 [Acinetobacter baumannii]
gb|JQ734687.1|+|1-813|NDM-3 [Escherichia coli]	gb|AFK80349.1|+|NDM-3 [Escherichia coli]
gb|JQ348841.1|+|1-813|NDM-4 [Escherichia coli]	gb|AFB82585.1|+|NDM-4 [Escherichia coli]
gb|JN967644.1|+|1-813|NDM-6 [Escherichia coli]	gb|AEX08599.1|+|NDM-6 [Escherichia coli]
gb|JX262694.1|+|1-813|NDM-7 [Escherichia coli]	gb|AFQ31613.1|+|NDM-7 [Escherichia coli]
gb|AB744718.1|+|1-813|NDM-8 [Escherichia coli]	gb|BAM84089.1|+|NDM-8 [Escherichia coli]
gb|KC999080.2|+|380-1192|NDM-9 [Klebsiella pneumoniae subsp. pneumoniae]	gb|AGU91756.1|+|NDM-9 [Klebsiella pneumoniae subsp. pneumoniae]
gb|KF361506.1|+|1-813|NDM-10 [Klebsiella pneumoniae subsp. pneumoniae]	gb|AGT37351.1|+|NDM-10 [Klebsiella pneumoniae subsp. pneumoniae]
gb|KP265939.1|+|1-813|NDM-11 [Escherichia coli]	gb|AJE61443.1|+|NDM-11 [Escherichia coli]
gb|AB926431.1|+|511-1323|NDM-12 [Escherichia coli]	gb|BAO79439.1|+|NDM-12 [Escherichia coli]
gb|Z21957.1|-|285-1211|PER-1 [Pseudomonas aeruginosa]	gb|CAA79968.1|+|PER-1 [Pseudomonas aeruginosa]
gb|X93314.1|+|1-927|PER-2 [Salmonella enterica subsp. enterica serovar Typhimurium]	gb|CAA63714.1|+|PER-2 [Salmonella enterica subsp. enterica serovar Typhimurium]
gb|AY740681.1|+|7103-8029|PER-3 [Aeromonas caviae]	gb|AAU89132.1|+|PER-3 [Aeromonas caviae]
gb|EU748544.1|+|1-927|PER-4 [Proteus vulgaris]	gb|ACE77058.1|+|PER-4 [Proteus vulgaris]
gb|NG_049964.1|+|1-927|PER-5 [Providencia rettgeri]	gb|WP_063864594.1|+|PER-5 [Providencia rettgeri]
gb|GQ396303.1|+|1-927|PER-6 [Aeromonas allosaccharophila]	gb|ADD80743.1|+|PER-6 [Aeromonas allosaccharophila]
gb|HQ713678.1|+|5757-6683|PER-7 [Acinetobacter baumannii]	gb|AEI54993.1|+|PER-7 [Acinetobacter baumannii]
gb|Z28968.1|+|1-885|SME-1 [Serratia marcescens]	gb|CAA82281.1|+|SME-1 [Serratia marcescens]
gb|AF275256.1|+|1-885|SME-2 [Serratia marcescens]	gb|AAG29813.1|+|SME-2 [Serratia marcescens]
