gene_id,aro_accession,name,family_id,description,mechanism_id,sequence_accession
3000830,ARO:3000830,cpxA,resistance-nodulation-cell division (RND) 10000 pump,"CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR, which promotes efflux complex expression.",10000,
3005049,ARO:3005049,CrcB,multidrug and toxic compound extrusion (MATE) transporter,CrcB is part of the Camphor Resistance Protein Family. It confers resistance to aminoglycoside antibiotics.,10000,
3006864,ARO:3006864,CRD3-1,CRD3 beta-lactamase,CRD3-1 is a CRD3 beta-lactamase.,1004,
3003978,ARO:3003978,Chlamydomonas reinhardtii 16S rRNA (rrnS) mutation conferring resistance to streptomycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutation in C. reinhardtii rrnS conferring resistance to streptomycin antibiotic.,1001,
3004132,ARO:3004132,Chlamydomonas reinhardtii 23S rRNA with mutation conferring resistance to erythromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,"Point mutation in 23S rRNA of C. reinhardtii chloroplast shown clinically to confer resistance to Erythromycin, a macrolide antibiotic.",1001,
3006865,ARO:3006865,CRH-1,CRH beta-lactamase,CRH-1 is a CRH beta-lactamase.,1004,
3006866,ARO:3006866,CRH-2,CRH beta-lactamase,CRH-2 is a CRH beta-lactamase.,1004,
3006867,ARO:3006867,CRH-3,CRH beta-lactamase,CRH-3 is a CRH beta-lactamase.,1004,
3000518,ARO:3000518,CRP,resistance-nodulation-cell division (RND) 10000 pump,CRP is a global regulator that represses MdtEF multidrug efflux pump expression.,10000,
3006868,ARO:3006868,CRP-1,CRP beta-lactamase,CRP-1 is a CRP beta-lactamase.,1004,
3007118,ARO:3007118,crxA,subclass B1 Bacteroides xylanisolvens crx beta-lactamase,crxA is a subclass B1 metallo-betal-lactamase from Bacteroides xylanisolvens that hydrolyzes carbapenems such as imipenem and meropenem.,1004,
3006869,ARO:3006869,CSA-1,CSA beta-lactamase,CSA-1 is a CSA beta-lactamase.,1004,
3006870,ARO:3006870,CSA-2,CSA beta-lactamase,CSA-2 is a CSA beta-lactamase.,1004,
3006871,ARO:3006871,CSP-1,CSP beta-lactamase,CSP-1 is a CSP beta-lactamase.,1004,
3007645,ARO:3007645,Clostridium sporogenes cplR,Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,CplR is an ABC-F ATPase ribosomal protection protein from Clostridium sporogenes which confers resistance to pleuromutilins and lincosamides.,1003,
3004639,ARO:3004639,Corynebacterium striatum tetA,major facilitator superfamily (MFS) 10000 pump,"The tetAB genes of the Corynebacterium striatum R-plasmid encode an ABC transporter and confer tetracycline, oxytetracycline, and oxalic resistance.",10000,
3004174,ARO:3004174,Chlamydia trachomatis 23S rRNA with mutation conferring resistance to macrolide antibiotics,23S rRNA with mutation conferring resistance to macrolide antibiotics,Point mutation in the 23S rRNA of Chlamydia trachomatis shown to confer resistance to macrolide type antibiotics.,1001,
3003785,ARO:3003785,Chlamydia trachomatis intrinsic murA conferring resistance to fosfomycin,antibiotic-resistant murA transferase,Chlamydia murA confers intrinsic resistance to fosfomycin. The presence of an aspartic acid residue in place of the critical cysteine at position 119 that enables fosfomycin binding is believed to be responsible for this intrinsic resistance.,1001,
3001864,ARO:3001864,CTX-M-1,CTX-M beta-lactamase,CTX-M-1 is a beta-lactamase found in the Enterobacteriaceae family.,1004,
3001873,ARO:3001873,CTX-M-10,CTX-M beta-lactamase,CTX-M-10 is a beta-lactamase found in Escherichia coli.,1004,
3001959,ARO:3001959,CTX-M-100,CTX-M beta-lactamase,CTX-M-100 is a beta-lactamase found in Escherichia coli.,1004,
3001960,ARO:3001960,CTX-M-101,CTX-M beta-lactamase,"CTX-M-101 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001961,ARO:3001961,CTX-M-102,CTX-M beta-lactamase,CTX-M-102 is a beta-lactamase found in Escherichia coli.,1004,
3001962,ARO:3001962,CTX-M-103,CTX-M beta-lactamase,CTX-M-103 is a beta-lactamase found in Escherichia coli.,1004,
3001963,ARO:3001963,CTX-M-104,CTX-M beta-lactamase,CTX-M-104 is a beta-lactamase found in Escherichia coli.,1004,
3001965,ARO:3001965,CTX-M-105,CTX-M beta-lactamase,CTX-M-105 is a beta-lactamase found in Escherichia coli.,1004,
3001966,ARO:3001966,CTX-M-106,CTX-M beta-lactamase,"CTX-M-106 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001967,ARO:3001967,CTX-M-107,CTX-M beta-lactamase,CTX-M-107 is a beta-lactamase found in Shigella spp.,1004,
3001968,ARO:3001968,CTX-M-108,CTX-M beta-lactamase,CTX-M-108 is a beta-lactamase found in Shigella spp.,1004,
3001969,ARO:3001969,CTX-M-109,CTX-M beta-lactamase,CTX-M-109 is a beta-lactamase found in Shigella spp.,1004,
3001874,ARO:3001874,CTX-M-11,CTX-M beta-lactamase,"CTX-M-11 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001970,ARO:3001970,CTX-M-110,CTX-M beta-lactamase,CTX-M-110 is a beta-lactamase found in Shigella spp.,1004,
3001971,ARO:3001971,CTX-M-111,CTX-M beta-lactamase,CTX-M-111 is a beta-lactamase found in Shigella spp.,1004,
3001972,ARO:3001972,CTX-M-112,CTX-M beta-lactamase,CTX-M-112 is a beta-lactamase found in Shigella spp.,1004,
3001973,ARO:3001973,CTX-M-113,CTX-M beta-lactamase,CTX-M-113 is a beta-lactamase found in Shigella spp.,1004,
3001974,ARO:3001974,CTX-M-114,CTX-M beta-lactamase,"CTX-M-114 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001975,ARO:3001975,CTX-M-115,CTX-M beta-lactamase,CTX-M-115 is a beta-lactamase found in Acinetobacter baumannii.,1004,
3001976,ARO:3001976,CTX-M-116,CTX-M beta-lactamase,CTX-M-116 is a beta-lactamase found in Proteus mirabilis.,1004,
3001977,ARO:3001977,CTX-M-117,CTX-M beta-lactamase,CTX-M-117 is a beta-lactamase found in Escherichia coli.,1004,
3001875,ARO:3001875,CTX-M-12,CTX-M beta-lactamase,CTX-M-12 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001980,ARO:3001980,CTX-M-121,CTX-M beta-lactamase,CTX-M-121 is a beta-lactamase found in Escherichia coli.,1004,
3001981,ARO:3001981,CTX-M-122,CTX-M beta-lactamase,"CTX-M-122 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001982,ARO:3001982,CTX-M-123,CTX-M beta-lactamase,CTX-M-123 is a beta-lactamase found in Escherichia coli.,1004,
3001983,ARO:3001983,CTX-M-124,CTX-M beta-lactamase,CTX-M-124 is a beta-lactamase found in Escherichia coli.,1004,
3001984,ARO:3001984,CTX-M-125,CTX-M beta-lactamase,CTX-M-125 is a beta-lactamase found in Escherichia coli.,1004,
3001985,ARO:3001985,CTX-M-126,CTX-M beta-lactamase,"CTX-M-126 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001986,ARO:3001986,CTX-M-127,CTX-M beta-lactamase,"CTX-M-127 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001988,ARO:3001988,CTX-M-129,CTX-M beta-lactamase,"CTX-M-129 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001876,ARO:3001876,CTX-M-13,CTX-M beta-lactamase,CTX-M-13 is a beta-lactamase found in the Enterobacteriaceae family.,1004,
3001989,ARO:3001989,CTX-M-130,CTX-M beta-lactamase,"CTX-M-130 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001990,ARO:3001990,CTX-M-131,CTX-M beta-lactamase,"CTX-M-131 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001991,ARO:3001991,CTX-M-132,CTX-M beta-lactamase,"CTX-M-132 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001992,ARO:3001992,CTX-M-134,CTX-M beta-lactamase,"CTX-M-134 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001995,ARO:3001995,CTX-M-136,CTX-M beta-lactamase,"CTX-M-136 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001994,ARO:3001994,CTX-M-137,CTX-M beta-lactamase,CTX-M-137 is a beta-lactamase found in Escherichia coli.,1004,
3001996,ARO:3001996,CTX-M-138,CTX-M beta-lactamase,"CTX-M-138 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001997,ARO:3001997,CTX-M-139,CTX-M beta-lactamase,"CTX-M-139 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001877,ARO:3001877,CTX-M-14,CTX-M beta-lactamase,CTX-M-14 is a beta-lactamase found in the Enterobacteriaceae family.,1004,
3001998,ARO:3001998,CTX-M-140,CTX-M beta-lactamase,"CTX-M-140 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001999,ARO:3001999,CTX-M-141,CTX-M beta-lactamase,"CTX-M-141 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002000,ARO:3002000,CTX-M-142,CTX-M beta-lactamase,"CTX-M-142 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002001,ARO:3002001,CTX-M-143,CTX-M beta-lactamase,"CTX-M-143 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002002,ARO:3002002,CTX-M-144,CTX-M beta-lactamase,"CTX-M-144 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002004,ARO:3002004,CTX-M-146,CTX-M beta-lactamase,"CTX-M-146 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002005,ARO:3002005,CTX-M-147,CTX-M beta-lactamase,"CTX-M-147 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002006,ARO:3002006,CTX-M-148,CTX-M beta-lactamase,"CTX-M-148 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001878,ARO:3001878,CTX-M-15,CTX-M beta-lactamase,CTX-M-15 is a beta-lactamase found in the Enterobacteriaceae family.,1004,
3002007,ARO:3002007,CTX-M-150,CTX-M beta-lactamase,"CTX-M-150 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002008,ARO:3002008,CTX-M-151,CTX-M beta-lactamase,"CTX-M-151 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002009,ARO:3002009,CTX-M-152,CTX-M beta-lactamase,"CTX-M-152 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002010,ARO:3002010,CTX-M-153,CTX-M beta-lactamase,"CTX-M-153 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002011,ARO:3002011,CTX-M-154,CTX-M beta-lactamase,"CTX-M-154 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003163,ARO:3003163,CTX-M-155,CTX-M beta-lactamase,"CTX-M-155 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003164,ARO:3003164,CTX-M-156,CTX-M beta-lactamase,"CTX-M-156 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003165,ARO:3003165,CTX-M-157,CTX-M beta-lactamase,"CTX-M-157 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003166,ARO:3003166,CTX-M-158,CTX-M beta-lactamase,"CTX-M-158 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003167,ARO:3003167,CTX-M-159,CTX-M beta-lactamase,"CTX-M-159 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001879,ARO:3001879,CTX-M-16,CTX-M beta-lactamase,CTX-M-16 is a beta-lactamase found in Escherichia coli.,1004,
3003168,ARO:3003168,CTX-M-160,CTX-M beta-lactamase,"CTX-M-160 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003169,ARO:3003169,CTX-M-161,CTX-M beta-lactamase,"CTX-M-161 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003646,ARO:3003646,CTX-M-162,CTX-M beta-lactamase,"CTX-M-162 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003647,ARO:3003647,CTX-M-163,CTX-M beta-lactamase,"CTX-M-163 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003648,ARO:3003648,CTX-M-164,CTX-M beta-lactamase,"CTX-M-164 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003649,ARO:3003649,CTX-M-165,CTX-M beta-lactamase,"CTX-M-165 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003650,ARO:3003650,CTX-M-166,CTX-M beta-lactamase,"CTX-M-166 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3005590,ARO:3005590,CTX-M-167,CTX-M beta-lactamase,CTX-M-167 is a CTX-M beta-lactamase.,1004,
3005591,ARO:3005591,CTX-M-168,CTX-M beta-lactamase,CTX-M-168 is a CTX-M beta-lactamase.,1004,
3005592,ARO:3005592,CTX-M-169,CTX-M beta-lactamase,CTX-M-169 is a CTX-M beta-lactamase.,1004,
3001880,ARO:3001880,CTX-M-17,CTX-M beta-lactamase,CTX-M-17 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3005593,ARO:3005593,CTX-M-170,CTX-M beta-lactamase,CTX-M-170 is a CTX-M beta-lactamase.,1004,
3005594,ARO:3005594,CTX-M-171,CTX-M beta-lactamase,CTX-M-171 is a CTX-M beta-lactamase.,1004,
3005595,ARO:3005595,CTX-M-172,CTX-M beta-lactamase,CTX-M-172 is a CTX-M beta-lactamase.,1004,
3005596,ARO:3005596,CTX-M-173,CTX-M beta-lactamase,CTX-M-173 is a CTX-M beta-lactamase.,1004,
3005597,ARO:3005597,CTX-M-174,CTX-M beta-lactamase,CTX-M-174 is a CTX-M beta-lactamase.,1004,
3005598,ARO:3005598,CTX-M-175,CTX-M beta-lactamase,CTX-M-175 is a CTX-M beta-lactamase.,1004,
3005599,ARO:3005599,CTX-M-176,CTX-M beta-lactamase,CTX-M-176 is a CTX-M beta-lactamase.,1004,
3005600,ARO:3005600,CTX-M-177,CTX-M beta-lactamase,CTX-M-177 is a CTX-M beta-lactamase.,1004,
3005601,ARO:3005601,CTX-M-178,CTX-M beta-lactamase,CTX-M-178 is a CTX-M beta-lactamase.,1004,
3005602,ARO:3005602,CTX-M-179,CTX-M beta-lactamase,CTX-M-179 is a CTX-M beta-lactamase.,1004,
3005603,ARO:3005603,CTX-M-180,CTX-M beta-lactamase,CTX-M-180 is a CTX-M beta-lactamase.,1004,
3005604,ARO:3005604,CTX-M-181,CTX-M beta-lactamase,CTX-M-181 is a CTX-M beta-lactamase.,1004,
3005605,ARO:3005605,CTX-M-182,CTX-M beta-lactamase,CTX-M-182 is a CTX-M beta-lactamase.,1004,
